pool	chain	project	symbol	tvl	apyBase	apyReward	apy	cnt	outlier	cls	prob	corr.apy.tvl	corr.apy.tvl.ma30
a349fea4-d780-4e16-973e-70ca9b606db2	Ethereum	aave-v2	USDC	1257883277	0.24215	0.0	0.24215	209	False	Stable/Up	81.0	-0.8106868531219581	-0.944525332223928
cefa9bb8-c230-459a-a855-3b94e96acd8c	Ethereum	compound	cUSDC	996195052	0.58179	0.37552	0.95731	209	False	Stable/Up	72.0	0.8450862581727574	0.7538008179714493
cc110152-36c2-4e10-9c12-c5b4eb662143	Ethereum	compound	cDAI	736257444	0.88256	0.52502	1.40758	209	False	Stable/Up	80.0	0.8196749622516529	-0.7585278559049302
fa2f8727-4234-4394-ae55-588d97307b34	Tron	justlend	USDC	441227189	1.84805	0.03377	1.88183	63	False	Down	52.0	-0.9910595536143317	-0.9904108005590602
57647093-2868-4e65-97ab-9cae8ec74e7d	Ethereum	compound	cUSDT	396962043	2.02653	0.13411	2.16063	209	False	Stable/Up	67.0	0.38375905055711856	-0.9390889609696664
c4b05318-88af-4536-a834-f5fc8940d2d3	Avalanche	aave-v3	USDC	383943562	1.06803	0.86805	1.93608	31	False	Stable/Up	90.0	0.6654856150428763	0.6432137081908265
60d657c9-5f63-4771-a85b-2cf8d507ec00	Ethereum	aave-v2	USDT	229005267	1.25933	0.0	1.25933	209	False	Stable/Up	80.0	-0.7544306872033454	-0.8037503451354351
53b3663f-9096-49df-8787-f6ea3b6d0612	Tron	justlend	USDD	199042601	0.47594	9.31364	9.78958	63	False	Stable/Up	75.0	-0.9799857928757558	-0.9972731279831687
405d8dad-5c99-4c91-90d3-82813ade1ff1	Ethereum	aave-v2	DAI	175785389	0.90529	0.0	0.90529	209	False	Stable/Up	84.0	-0.21315551936393556	-0.9783022398676715
24762515-822a-46af-927c-77a1dc449bd0	Optimism	aave-v3	USDC	157416775	2.45286	0.76278	3.21564	31	False	Stable/Up	83.0	0.03603272648865445	0.010193459640273418
22b4985a-d97b-40a4-ae97-37f9351a9d91	Tron	justlend	USDJ	138677820	0.01813	0.74597	0.7641	63	False	Stable/Up	90.0	-0.08571325080670823	-0.9960188849672921
535daca1-b457-48be-b93f-82b7a7fa1e0a	Tron	justlend	TUSD	136528189	0.18039	0.99335	1.17374	63	False	Stable/Up	78.0	-0.35345541064197855	-0.9942995592537934
5f2e32ac-fa1a-468f-98f5-ef5a8f5b07f3	Binance	alpaca-finance	BUSD	94584840	1.81154	0.0	1.81154	119	False	Stable/Up	65.0	-0.09010396357962616	-0.8315511235561646
9f3a6015-5045-4471-ba65-ad3dc7c38269	Binance	venus	USDT	93140637	0.8888	0.30684	1.19564	64	False	Stable/Up	82.0	-0.9692739438874045	-0.9714146481488567
745b5b20-c9dc-4d3e-8c74-9fa3d3d81830	Polygon	aave-v2	USDC	90319174	0.2902	0.0	0.2902	209	False	Down	63.0	-0.5212831832140076	-0.9583478619324749
b37c26c3-848f-45f0-bd75-af97f1674a4d	Cronos	tectonic	USDT	86910817	1.1253	0.19715	1.32245	28	False	Stable/Up	87.0	0.4466179939399162	0.4466179939399162
3e669ce8-74c5-4fc9-bf85-f40a924c6407	Avalanche	aave-v3	DAI.e	85339703	1.26257	0.99141	2.25398	31	False	Stable/Up	67.0	-0.587694084942423	-0.5679888891263373
dac406f6-5600-437e-849d-f03daa383864	Tron	justlend	USDT	84065895	1.76841	1.38061	3.14902	63	False	Stable/Up	65.0	-0.8437558462282889	-0.9241140762554816
363e5586-cfee-402c-9b0b-be70366052e8	Optimism	aave-v3	DAI	82709552	2.86134	0.8401	3.70144	31	False	Stable/Up	69.0	-0.43448282811516	-0.43725857864933443
c89af47f-032a-4c59-bdc9-17a7f1514a3b	Ethereum	goldfinch	USDC	79185781	7.81412	8.12286	15.93699	32	False	Stable/Up	64.0	0.09826478377039266	0.2046411272599501
0c3c1b07-7c36-4fbb-8e71-226e02bf15c1	Cronos	tectonic	USDC	76588979	1.02347	0.73578	1.75926	28	False	Stable/Up	95.0	0.7293393706628662	0.7293393706628662
03ded5d7-ded8-49b6-bd3c-2f48c30923be	Binance	alpaca-finance	USDT	76311991	2.87534	0.0	2.87534	119	False	Stable/Up	85.0	0.11598854202654907	-0.9427486895638492
c24d9138-51aa-48f4-a445-7f33bf7bf5fb	Ethereum	stargate	S*USDC	74606392	0.0	4.35802	4.35802	7	False	Stable/Up	59.0	-0.9102843048521055	-0.9102843048521055
b718e8ee-c749-4152-9f3d-e3f9ff2da564	Ethereum	morpho	USDC	72194516	0.58796	0.36974	0.9577	18	False	Stable/Up	87.0	0.9696050384109216	0.9696050384109216
483533e6-3112-44a1-beae-7cae023065a6	Binance	venus	BUSD	71099978	1.01872	0.37954	1.39827	64	False	Stable/Up	78.0	-0.9644324801821673	-0.9878056323891222
f0a283bc-55a2-4b09-bb85-28f7fde6f16d	Binance	alpaca-finance	ibBUSD	68101982	0.22772	0.0	0.22772	119	False	Down	52.0	-0.4411782442404529	-0.19246937234105616
72124487-ba91-46d8-907e-31b8eca90af3	Ethereum	yearn-finance	yvUSDC	64542986	0.42548	0.0	0.42548	165	False	Stable/Up	93.0	0.7114527122215957	0.2972888513889954
8e7f84d9-7ee8-4c40-8c45-e622b16d3c4f	Binance	alpaca-finance	ibUSDT	63903933	0.17972	0.0	0.17972	119	False	Stable/Up	51.0	-0.42025294968897525	-0.041981648904438174
8d203a10-f5d2-4f4c-8fba-7d31b3c89e71	Avalanche	stargate	S*USDC	57201530	0.0	4.23953	4.23953	7	False	Stable/Up	57.99999999999999	-0.8427786783500129	-0.8427786783500129
7be3388a-0591-4281-a6f3-eff3217693fa	Ethereum	yearn-finance	yvDAI	53282868	1.34502	0.0	1.34502	165	False	Stable/Up	71.0	0.5175604330231973	-0.035803442166196194
bbd7450a-bef9-451a-9509-36b86a622b86	Arbitrum	stargate	S*USDC	52198666	0.0	4.39404	4.39404	7	False	Stable/Up	62.0	-0.8269711418372759	-0.8269711418372759
1e6a12f5-687c-4ce6-8416-af38f17954ea	Ethereum	morpho	DAI	49116955	0.89979	0.50807	1.40786	18	False	Stable/Up	76.0	0.9674306983001545	0.9674306983001545
529258ee-9b27-4fcf-a32c-b82abb3fda68	Ethereum	origin-dollar	OUSD	48569332	1.68	0.0	1.68	23	False	Stable/Up	77.0	0.12008913805825623	0.12008913805825623
ab8a1d61-fd57-4ebf-b926-7c9da9028f0f	Ethereum	stargate	S*USDT	48192607	0.0	6.04335	6.04335	7	False	Down	59.0	-0.8788993090033798	-0.8788993090033798
4bba2ff6-7723-47d1-8825-4a6d08626a1f	Avalanche	stargate	S*USDt	46378387	0.0	6.85824	6.85824	7	False	Down	75.0	-0.9388803839389535	-0.9388803839389535
ff59b165-64e0-4868-a6db-6049b5135358	Avalanche	benqi-lending	USDC	45579464	1.85405	0.58908	2.44313	29	False	Stable/Up	68.0	-0.559809878212775	-0.559809878212775
dde4c16c-504d-470b-9404-006287ce0906	Solana	solend	USDC	43340925	3.21691	0.0	3.21691	118	False	Down	59.0	-0.34866215468070294	-0.9942772859977804
72a0cd12-822f-4b71-a063-9887fbfff463	Binance	stargate	S*BUSD	38505768	0.0	3.9073	3.9073	7	False	Stable/Up	66.0	-0.8919843694826045	-0.8919843694826045
3e5428b9-281e-450b-981f-700920c62a2f	Ethereum	maple	USDC	38057216	5.19	2.5	7.69	14	False	Stable/Up	64.0	-0.9870396987697371	-0.9870396987697371
7131b94d-a801-446c-9968-8fa7f68b3b87	Ethereum	notional	nUSDC	37197973	0.33037	4.49095	4.82132	26	False	Stable/Up	56.99999999999999	-0.5794319342906193	-0.5794319342906193
2b7f6b6d-39fd-4bbe-ab37-d0e56615dde0	Ethereum	across	USDC	37023141	2.67011	0.0	2.67011	44	False	Stable/Up	87.0	-0.6229469625965377	-0.24456598493438425
db2e54c6-004a-478d-9797-5ebb9248470a	Ethereum	iron-bank	ibEUR	35755304	0.7285	0.0	0.7285	56	False	Stable/Up	78.0	-0.9979568358700515	-0.9984549590653472
c256de58-4176-49f9-99af-f48226573bb5	Ethereum	euler	DAI	33290338	0.04867	0.0	0.04867	92	False	Stable/Up	92.0	0.09845845600975889	0.46161950941879204
e2801384-09af-4834-8205-d877997b5bb3	Avalanche	platypus-finance	USDC	32937693	0.0	0.0	0.0	20	False	Unknown	0.0	-0.09675203008372138	-0.09675203008372138
7b933d04-c0a1-4463-958b-dd85e9434d4f	Ethereum	notional	nDAI	31741695	-0.29524	4.87308	4.57784	26	False	Stable/Up	62.0	0.6378275392711353	0.6378275392711353
89eba1e5-1b1b-47b6-958b-38138a04c244	Binance	venus	USDC	29989298	1.59674	0.69706	2.2938	64	False	Stable/Up	59.0	-0.8690263300638059	-0.5911335069436655
d4d33e20-0192-454d-b6be-f96f32a58883	Moonriver	moonwell-apollo	USDC	27739985	2.24832	1.27243	3.52075	27	False	Stable/Up	67.0	-0.5734161090164305	-0.5734161090164305
78d5fe6a-1ed3-4d16-a253-253a871c78e5	Ethereum	aave-v2	TUSD	26842726	0.76206	0.0	0.76206	209	False	Stable/Up	88.0	-0.8441053322720272	-0.9486337865770833
1a4e4b4e-d839-4d72-a1a1-b6e0d8c3cb61	Ethereum	compound	cTUSD	26573604	0.27426	0.0	0.27426	209	False	Stable/Up	93.0	0.951836644958848	-0.7267818788116102
a2e7bb87-b339-44d9-91d7-87a04552afe9	Binance	stargate	S*USDT	25583717	0.0	5.64344	5.64344	7	False	Stable/Up	56.00000000000001	-0.8818100356195959	-0.8818100356195959
3e17f128-d959-4acd-8622-a8f6b57e868d	Polygon	aave-v2	DAI	25025014	0.46556	0.0	0.46556	209	False	Down	51.0	0.44462506818921294	-0.745536992799798
37b04faa-95bb-4ccb-9c4e-c70fa167342b	Polygon	aave-v3	USDC	23020508	0.44576	0.0	0.44576	31	False	Stable/Up	69.0	-0.9466816054869749	-0.9436799908450098
ff8982a3-6fd8-4bd4-a997-8b523f4d4d37	Binance	alpaca-finance	USDC	22649643	2.50905	0.0	2.50905	119	False	Stable/Up	78.0	-0.5279831273978	-0.9950658772127611
e6692d08-85b6-4b50-952b-7c5c531862fe	Avalanche	aave-v3	USDt	22233745	4.22146	0.12467	4.34613	31	False	Down	71.0	-0.3316963607686439	-0.32770637699421923
fd700196-ace0-4adc-8c91-6da04acb4ec3	Ethereum	aave-v2	BUSD	22140954	0.25993	0.0	0.25993	209	False	Stable/Up	91.0	-0.3594277720335781	-0.9598735681724112
36c514c5-9ff0-49a0-ba30-7351df1bf9d2	Ethereum	angle	3EURLP	21773178	6.74941	0.0	6.74941	104	False	Stable/Up	73.0	0.18821159575852414	0.4753013601634278
fe7bd728-9e1d-450a-8960-280712c8c7a2	Avalanche	benqi-lending	DAI.e	21752690	3.11306	0.72321	3.83626	29	False	Down	54.0	0.5723906265013189	0.5723906265013189
128652d5-ce75-48d4-a1c9-e4f3e3e61164	Ethereum	notional	fUSDC	21293163	2.68023	0.0	2.68023	26	False	Stable/Up	72.0	-0.4429590217536493	-0.4429590217536493
96c6bf4d-4e3b-4459-9854-e5337318835f	Avalanche	platypus-finance	USDC.e	21187952	0.0	0.0	0.0	20	False	Unknown	0.0	-0.7110929401981265	-0.7110929401981265
32fad564-35de-407e-a660-159b43bd95a1	Avalanche	aave-v2	USDC.e	20865103	0.47921	0.0	0.47921	209	False	Stable/Up	83.0	0.5221502977300041	-0.9810877807698898
162cf353-80ef-407e-b7dc-eb8fa1df8860	Avalanche	vector-finance	USDCe	19878707	1.13072	0.0	1.13072	94	False	Stable/Up	65.0	-0.799794493401976	-0.9149525234282222
0d5dbcad-0a53-4d67-bef0-3e11926498f5	Avalanche	yeti-finance	aUSDC	19833258	1.5646	0.0	1.5646	23	False	Stable/Up	76.0	0.13485799738755033	0.13485799738755033
c93e1851-34af-457c-97e4-c28e2be2e9a2	Binance	alpaca-finance	ibUSDC	19369701	0.29663	0.0	0.29663	119	False	Stable/Up	81.0	-0.7971834115426556	-0.8349549356425824
d3b5e811-c8cc-43be-9299-d57db4636ee8	Ethereum	sherlock	USDC	19210405	9.72569	0.0	9.72569	125	False	Down	91.0	-0.18648563345611005	-0.4121980687497166
8de9d66e-25ce-4ad3-a9bb-8ce7dfc3bc38	Ethereum	notional	fDAI	18965757	2.6179	0.0	2.6179	26	False	Stable/Up	66.28571428571428	-0.09643984236605271	-0.09643984236605271
5f503a0a-61da-4488-a234-45834cf8c61c	Ethereum	aave-v2	FRAX	18479548	1.46404	0.0	1.46404	209	False	Stable/Up	89.0	-0.667087102449096	-0.6552887745688658
135104bd-27ef-4f94-8fb2-335f85436d12	Ethereum	yearn-finance	yvUSDC	17870044	5.74495	0.0	5.74495	124	False	Down	70.0	-0.25312147709224364	-0.5531701941990878
020242d9-1814-4805-ba0f-b6327df4ebd0	Ethereum	notional	fDAI	17547219	3.52141	0.0	3.52141	26	False	Stable/Up	75.0	-0.04769549356569658	-0.04769549356569658
c9141eef-4459-4ce7-9441-b19ea2e4a449	Ethereum	maple	USDC	17107836	5.41	2.5	7.91	27	False	Stable/Up	71.0	-0.966219198204727	-0.966219198204727
bde08c85-41c5-4d80-9bb1-0835a4352efa	Optimism	aave-v3	USDT	16612906	2.74344	2.09625	4.83969	31	False	Stable/Up	62.0	0.06567565973322553	-0.09420466649288882
96f57790-f91c-4819-90d8-bb2ad3185a18	Ethereum	yearn-finance	yvUSDT	16154801	0.1958	0.0	0.1958	209	False	Stable/Up	99.0	0.8559423936224041	-0.7882333409868855
546c918d-e16f-485a-b1aa-0eddb3f7c3b8	Polygon	stargate	S*USDT	16091294	0.0	7.43518	7.43518	7	False	Down	56.99999999999999	-0.8133934060743939	-0.8133934060743939
f9078344-b5de-4dcc-a023-91aba770438e	Avalanche	vector-finance	USDC	15943822	1.76994	0.0	1.76994	94	False	Stable/Up	77.0	-0.7381705825183065	-0.8424747582355007
b37ada6d-8462-4550-abcc-1782fc39c089	Ethereum	notional	fUSDC	15824406	2.38499	0.0	2.38499	26	False	Stable/Up	69.0	-0.9388383835801662	-0.9388383835801662
22fd40d6-46a8-4933-9b55-dcc22275a682	Avalanche	yeti-finance	YUSD	15425745	2.70967	0.0	2.70967	8	False	Stable/Up	70.0	-0.6507288516502066	-0.6507288516502066
7368c365-8280-4f4c-99dd-d7a989b31176	Ethereum	idle-finance	DAI	15047380	1.39669	0.0	1.39669	94	False	Stable/Up	93.0	-0.2837427028123084	-0.29392470201180443
d5e3d09c-f681-46cb-932c-8d6fe1ff1487	Avalanche	benqi-lending	USDt	14371383	2.5334	1.27078	3.80417	29	False	Down	52.0	-0.6343819292959811	-0.6343819292959811
9a8de2db-d9bb-4bb0-874d-0198dd940cd0	Ethereum	angle	USDC	14116463	4.77311	0.0	4.77311	104	False	Down	70.0	-0.04163739639893127	-0.22681018493897107
0d2886f3-b838-4dc9-a29a-e11ccc204dc3	Avalanche	aave-v2	DAI.e	14015894	0.4248	0.0	0.4248	209	False	Stable/Up	52.0	0.9522424508358954	-0.9814729030744764
2c58c3ce-d731-449e-b934-b2c446119085	Solana	francium	USDC	13748389	2.23117	0.0	2.23117	12	False	Stable/Up	76.0	-0.9568298395542562	-0.9568298395542562
371fd37f-e0a1-489d-bfea-329c7fbab0e3	Ethereum	tokemak	FRAX	13486032	0.0	5.98307	5.98307	24	False	Stable/Up	55.00000000000001	-0.6701607783183687	-0.6701607783183687
b2aeef3e-e706-4d17-a00c-9d2d8085492e	Polygon	stargate	S*USDC	13169772	0.0	2.61481	2.61481	7	False	Stable/Up	59.0	-0.9309090252773815	-0.9309090252773815
453918cb-c982-4bcb-be51-5bc0065fe2e0	Fantom	geist-finance	gUSDC	12688292	0.84186	0.0	0.84186	206	False	Stable/Up	90.0	0.3680443111270012	-0.21458619177342872
5d84ca8b-8c55-4a8a-816e-5f3fe0357bc5	Polygon	aave-v2	USDT	12632903	0.76377	0.0	0.76377	209	False	Stable/Up	72.0	-0.39362969300244355	-0.9885096792983049
f17b12f8-487e-4f1c-afa4-1e6fc0f47979	Fantom	stargate	S*USDC	12107115	0.0	6.23135	6.23135	7	False	Down	56.99999999999999	-0.8043362250152185	-0.8043362250152185
3c8c3734-d1c8-4226-993a-c19775bfa6da	Arbitrum	stargate	S*USDT	11749281	0.0	6.12664	6.12664	7	False	Down	67.0	-0.9774007388959143	-0.9774007388959143
527abdc2-bffe-4114-be35-9e45bbe57618	Ethereum	idle-finance	USDC	11562419	0.94833	0.0	0.94833	94	False	Stable/Up	95.0	0.09186164513450418	0.1750039327570018
7aab7b0f-01c1-4467-bc0d-77826d870f19	Arbitrum	aave-v3	USDC	10839596	0.52627	0.0	0.52627	31	False	Stable/Up	54.0	-0.8796788801002634	-0.8857909748421543
926767b8-86be-4f19-938b-f91f1b74ca89	Ethereum	yearn-finance	yvUSDT	10181533	0.57703	0.0	0.57703	42	False	Down	56.99999999999999	-0.18714806781446203	-0.8572627379397177
036fb8a3-c869-43c4-8630-1d5e87ad04be	Avalanche	aave-v2	USDT.e	9765217	0.62946	0.0	0.62946	209	False	Stable/Up	73.0	0.21641210779463382	-0.5388418618884732
ca6ed758-967b-46ec-9e88-8fe50d7cc188	Ethereum	truefi	USDC	9753420	7.06045	3.62086	10.68131	26	True	Down	69.0	-0.6287831798194037	-0.6287831798194037
294c3e70-3242-4a7e-bf28-57beea83c3e3	Avalanche	platypus-finance	YUSD	9652680	0.0	4.18363	4.18363	20	False	Stable/Up	57.99999999999999	0.8803661662262592	0.8803661662262592
f4228e9e-f742-4175-9db7-b1bc6d1f650f	Binance	venus	TUSD	9097714	0.65523	0.26908	0.92431	64	False	Stable/Up	74.0	-0.6746464296415916	0.24322399543435366
4a55d67d-adca-4d09-895e-35cae886ca22	Optimism	stargate	S*USDC	9095409	0.0	4.55428	4.55428	7	False	Stable/Up	64.0	-0.8349606525042542	-0.8349606525042542
a1432ae7-e676-4495-b9fe-4efadd1ee7f0	Avalanche	yeti-finance	aUSDT	9028306	3.75226	0.0	3.75226	23	False	Down	51.0	0.0469016410234366	0.0469016410234366
20eaeed7-6d55-401f-b21c-a3252cfd8350	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
0489769b-2b44-4b67-9ea6-363ef53d247c	Avalanche	yeti-finance	qiUSDCn	8927216	1.96274	0.0	1.96274	23	False	Stable/Up	56.99999999999999	0.9234232980536305	0.9234232980536305
7a189281-7d30-4b7c-8551-ed5f8d227fc2	Binance	alpaca-finance	TUSD	8780231	0.273	0.0	0.273	119	False	Down	51.0	0.5993706253765513	0.18069453513472422
7a848595-56af-4891-9f8f-78cad9fbcb57	Binance	alpaca-finance	ibTUSD	8780034	0.19622	0.0	0.19622	119	False	Stable/Up	52.0	0.32383711231947043	0.26312931418774077
7ec9f4ba-803c-4935-97e2-342aa75b4ff4	Solana	solend	USDT	8768294	4.14593	0.0	4.14593	118	True	Down	51.0	-0.12501819926356286	-0.9766722044314574
e3b9a9ac-f428-4f82-8f81-e09d822fe87a	Ethereum	maple	USDC	8614206	8.36	0.0	8.36	28	False	Stable/Up	62.0	-0.9242091975693274	-0.9242091975693274
83fa7270-af7d-43ed-872d-055a2405bef7	Ethereum	angle	FRAX	7961052	6.80123	0.0	6.80123	104	False	Stable/Up	52.0	-0.5918257412503893	0.13698497572899865
61f8ea49-8293-49f4-a959-84b0ef8872b5	Ethereum	idle-finance	USDT	7948653	2.13909	0.0	2.13909	94	False	Stable/Up	57.99999999999999	-0.0414674489335592	0.42245830543179447
29205256-e428-43ed-922d-89b7b77508d4	Ethereum	notional	fDAI	7851001	4.81821	0.0	4.81821	26	False	Stable/Up	60.0	-0.9971992052253732	-0.9971992052253732
6303c3d4-4b56-49ff-9be0-83d4bcdd2574	Ethereum	morpho	USDT	7842386	2.77445	0.0	2.77445	6	False	Stable/Up	56.00000000000001	0.477744963007442	0.477744963007442
fcac5295-d56b-4707-9355-5e15c55c471d	Solana	francium	USDT	7443602	2.84959	0.0	2.84959	12	False	Stable/Up	53.0	-0.9933709829216991	-0.9933709829216991
ee95b2fb-8f07-4bf6-980f-812d7d5e2470	Avalanche	platypus-finance	USDC	7269784	0.0	4.2065	4.2065	20	False	Stable/Up	56.00000000000001	-0.2965334229357515	-0.2965334229357515
6e6f53b6-6669-4037-948c-f42e5b0a243e	Ethereum	harvest-finance	USDC	7093582	1.3	0.0	1.3	116	False	Stable/Up	82.0	0.5867832268860238	0.4623390621737419
3e42432d-2e34-4b92-85f4-3c59bdc0f95d	Ethereum	tokemak	USDC	7037149	0.0	6.70333	6.70333	24	False	Stable/Up	60.0	0.016621057961070267	0.016621057961070267
c2114fbd-b853-48a3-92fc-a87deb842c90	Waves	vires-finance	USDN	7001569	13.51434	0.11305	13.62739	59	False	Down	57.99999999999999	-0.8934211349665561	-0.9980700064643453
1ed3212f-de45-46d4-8d01-5e447224acdd	Ethereum	stakedao	FRAX	6742608	3.23456	5.55987	8.79443	23	False	Stable/Up	64.0	0.11170206457701275	0.11170206457701275
5b5e2f5e-c83c-491a-a9bc-ac533d2f56e6	Binance	dot-dot-finance	valdaiEPS	6220568	0.0	6.91825	6.91825	40	False	Down	50.0	0.13889118587144753	0.055876325629700165
d16af56d-43d2-4e5c-ae1a-a5fe91b1a01e	Avalanche	cbridge	USDC	5833517	3.00308	0.0	3.00308	128	False	Stable/Up	77.0	-0.5225169210501283	-0.15080963744672854
5f2ad06d-5e9f-43a0-9ed4-5bfc3933bab3	Ethereum	harvest-finance	DAI	5660979	1.81	0.0	1.81	116	False	Stable/Up	68.0	0.6896378054542828	0.6399394995286976
56f73b37-a568-4058-a975-e2d1b8844870	Moonriver	moonwell-apollo	FRAX	5491465	4.38897	2.36856	6.75753	27	False	Stable/Up	69.0	-0.7955993443147171	-0.7955993443147171
0a42d5c4-e03f-4777-b414-c07f6cdb146e	Polygon	meshswap	USDC	5431167	1.37186	1.17094	2.5428	40	False	Stable/Up	80.0	0.08107875835212319	0.012658147091893085
427126ed-c960-41ef-bd83-06d38effd889	Ethereum	bancor-v3	DAI	5371707	0.2792	0.0	0.2792	12	False	Stable/Up	61.0	0.12558393687594052	0.12558393687594052
46cd8b53-3d41-4b9f-85f7-77f42f317445	Avalanche	benqi-lending	USDT.e	5071871	4.07504	0.0	4.07504	29	False	Stable/Up	56.00000000000001	-0.9521903566609768	-0.9521903566609768
fa85009a-7e3a-48ce-8a88-ede16f9ecbd6	Fantom	geist-finance	gfUSDT	5046024	1.84569	0.0	1.84569	209	False	Stable/Up	66.0	-0.013757454649167724	-0.7344087603293914
ca6abcf4-a2f0-4b60-aeef-00c4295e5e9b	Optimism	iron-bank	USDC	5045599	0.8921	0.0	0.8921	30	False	Down	50.0	0.6729084602823071	0.6729084602823071
497a83bf-e758-4231-a011-6c6a805366e8	Avalanche	vector-finance	USDT	5024750	4.15852	0.0	4.15852	94	False	Stable/Up	59.0	-0.38757228799080706	0.35785418973866145
75fdf968-4a4a-410f-a36d-25546c55e02c	Avalanche	cbridge	USDT	4971500	2.88104	0.0	2.88104	128	False	Stable/Up	91.0	-0.6435537216409695	0.1954245949115655
0132e23f-c23c-48b1-9fae-3ab0830eb14d	Solana	hedge	USH	4922737	0.0	16.77058	16.77058	46	False	Stable/Up	65.0	-0.8363997881606209	-0.9245118010197289
381eb971-56f8-468f-b2b6-ea922c477dca	Avalanche	benqi-lending	USDC.e	4767992	2.30331	0.0	2.30331	29	False	Stable/Up	56.00000000000001	-0.9676658901724402	-0.9676658901724402
35f7f892-2147-455d-a492-b67bfd850b9f	Avalanche	yield-yak	USDT	4714723	5.67	0.0	5.67	38	False	Stable/Up	54.0	-0.01990686445246983	-0.5155296287519362
d5a5bef6-f4db-47ef-bc26-af1868b78fe3	Avalanche	vector-finance	YUSD	4695366	8.43268	0.0	8.43268	94	False	Stable/Up	53.0	0.07664789453009457	-0.08190991996032271
2573bfd8-1f72-4911-9c8b-881acbb32f56	Aurora	aurigami	USDC	4567916	3.3738	1.97668	5.35047	45	False	Stable/Up	60.0	0.6776007977116713	0.13892555250613545
401d1001-bed2-4d63-a846-62f5eda79d79	Ethereum	sturdy	USDC	4486028	5.66628	0.0	5.66628	94	False	Stable/Up	62.0	-0.1683821851166162	-0.42568103297426174
6fd0b20b-6f66-467c-ac21-06eaf4aa815e	Ethereum	angle	DAI	4121637	4.86076	0.0	4.86076	104	False	Stable/Up	62.0	-0.4280872551257886	-0.7452948604810918
6e3a3588-1b15-4089-b81c-e4cc194b5279	Ethereum	cbridge	USDC	4015024	8.6381	0.0	8.6381	128	True	Down	61.0	-0.21084731778162372	-0.5132321715259797
ce137d04-e570-40d0-95fd-76afe950c73f	Ethereum	notional	fUSDC	3784123	3.61742	0.0	3.61742	26	False	Stable/Up	69.0	-0.8905277530203114	-0.8905277530203114
782bd4f8-6b62-408e-a831-3fcfacba1d05	Optimism	iron-bank	DAI	3773343	2.3171	0.0	2.3171	30	False	Down	51.0	0.48831684182481033	0.48831684182481033
4650fcdf-3118-4b7e-a184-352e156c9cb8	Solana	solend	USDC	3750027	3.78456	0.0	3.78456	118	False	Stable/Up	67.0	-0.5016035825116997	-0.9835520302360627
4461723e-9904-460a-86ae-b9b106e2f3a5	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
419f405e-4722-4a02-a7f4-4c5e1bef05a8	Fantom	scream	USDC	3416444	1.64418	0.0	1.64418	64	False	Stable/Up	79.0	-0.25744330527609444	0.48894758916703257
bce3c641-0757-43ac-bcdc-c737a8427575	Binance	bolide	USDT	3397099	8.7718	0.0	8.7718	28	False	Stable/Up	65.0	-0.5157087230302939	-0.5157087230302939
20316d14-69dd-4247-b741-ea28cc511457	Polygon	cbridge	USDC	3338127	5.78122	0.0	5.78122	128	False	Stable/Up	77.0	-0.555075522675815	0.09147420117032302
99508ce4-ed56-44f6-9253-0a88240ddd23	Avalanche	vector-finance	USDTe	3308146	4.23059	0.0	4.23059	94	False	Down	51.0	0.12645184623110672	0.5589847091261184
f7aebae7-3738-47dc-bdd8-ac341b3ec66e	Avalanche	yield-yak	USDC	3230464	2.14	0.0	2.14	38	False	Stable/Up	70.0	0.6167554668322137	0.6392285804183473
d07783c3-bd68-4e38-927f-762fcb349dfc	Ethereum	vesper	vaDAI	3197116	4.21	0.46	4.67	119	False	Stable/Up	56.00000000000001	-0.09808309536967923	-0.9600148574375338
a410b24d-eba2-48bc-91bf-f7ac608b5ce5	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
d4019537-521c-4f63-85f7-bd5cea38c113	Ethereum	harvest-finance	USDT	3098330	2.72	0.0	2.72	116	False	Down	57.99999999999999	0.19981985634157962	-0.5249162551320189
305252ff-7e0e-454b-b307-4b3521ac7e0f	Avalanche	robo-vault	USDC	3086021	11.98524	0.0	11.98524	68	False	Down	82.0	0.12721902919966435	-0.16801459318721315
64bb6a50-3ace-4c90-960a-7e1e828e944f	Ethereum	truefi	USDT	3020260	8.52327	1.88588	10.40915	26	True	Down	57.99999999999999	-0.24244905705049993	-0.24244905705049993
a3df9844-8122-4da8-b157-90bfb2a900e2	Fantom	scream	DAI	3007016	1.65948	0.0	1.65948	64	False	Stable/Up	69.0	-0.06393804607746358	-0.4127789144055953
fb9d232e-2fe6-401a-8b9d-afb9e7e8771a	Moonriver	moonwell-apollo	USDT	2988387	3.80992	2.72473	6.53466	27	False	Down	62.0	-0.4319266172126077	-0.4319266172126077
2015c855-a10b-4baa-b768-1f4c7171d44b	Polygon	cbridge	USDT	2891762	5.09009	0.0	5.09009	128	False	Stable/Up	77.0	-0.39089204667664784	-0.7783651815152443
113e85e5-4486-40b8-ba64-2885342ef655	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
